06:a1:51:16:61:2b,-46,2412,5.0,1442434559396
04:a1:51:16:61:2a,-46,2412,5.0,1442434559398
06:a1:51:16:61:2b,-45,2412,5.0,1442434560718
04:a1:51:16:61:2a,-45,2412,5.0,1442434560721
06:a1:51:16:61:2b,-45,2412,5.0,1442434561986
04:a1:51:16:61:2a,-45,2412,5.0,1442434561987
06:a1:51:16:61:2b,-46,2412,5.0,1442434563258
04:a1:51:16:61:2a,-45,2412,5.0,1442434563275
06:a1:51:16:61:2b,-46,2412,5.0,1442434564399
04:a1:51:16:61:2a,-46,2412,5.0,1442434564399
06:a1:51:16:61:2b,-46,2412,5.0,1442434565658
04:a1:51:16:61:2a,-45,2412,5.0,1442434565658
06:a1:51:16:61:2b,-46,2412,5.0,1442434566877
04:a1:51:16:61:2a,-46,2412,5.0,1442434566878
06:a1:51:16:61:2b,-45,2412,5.0,1442434568147
04:a1:51:16:61:2a,-45,2412,5.0,1442434568147
06:a1:51:16:61:2b,-46,2412,5.0,1442434569353
04:a1:51:16:61:2a,-45,2412,5.0,1442434569354
06:a1:51:16:61:2b,-46,2412,5.0,1442434570569
04:a1:51:16:61:2a,-46,2412,5.0,1442434570570
06:a1:51:16:61:2b,-45,2412,5.0,1442434571847
04:a1:51:16:61:2a,-46,2412,5.0,1442434571849
06:a1:51:16:61:2b,-45,2412,5.0,1442434573100
04:a1:51:16:61:2a,-45,2412,5.0,1442434573102
06:a1:51:16:61:2b,-46,2412,5.0,1442434574403
04:a1:51:16:61:2a,-45,2412,5.0,1442434574405
06:a1:51:16:61:2b,-46,2412,5.0,1442434575459
04:a1:51:16:61:2a,-46,2412,5.0,1442434575460
06:a1:51:16:61:2b,-45,2412,5.0,1442434576596
04:a1:51:16:61:2a,-45,2412,5.0,1442434576597
06:a1:51:16:61:2b,-45,2412,5.0,1442434577835
04:a1:51:16:61:2a,-45,2412,5.0,1442434577836
06:a1:51:16:61:2b,-45,2412,5.0,1442434579088
04:a1:51:16:61:2a,-45,2412,5.0,1442434579089
06:a1:51:16:61:2b,-45,2412,5.0,1442434579804
04:a1:51:16:61:2a,-45,2412,5.0,1442434579805
06:a1:51:16:61:2b,-45,2412,5.0,1442434581061
04:a1:51:16:61:2a,-46,2412,5.0,1442434581063
06:a1:51:16:61:2b,-45,2412,5.0,1442434582290
04:a1:51:16:61:2a,-45,2412,5.0,1442434582290
06:a1:51:16:61:2b,-45,2412,5.0,1442434583401
04:a1:51:16:61:2a,-46,2412,5.0,1442434583402
06:a1:51:16:61:2b,-45,2412,5.0,1442434584567
04:a1:51:16:61:2a,-45,2412,5.0,1442434584567
06:a1:51:16:61:2b,-46,2412,5.0,1442434585718
04:a1:51:16:61:2a,-46,2412,5.0,1442434585728
06:a1:51:16:61:2b,-45,2412,5.0,1442434586947
04:a1:51:16:61:2a,-46,2412,5.0,1442434586947
06:a1:51:16:61:2b,-45,2412,5.0,1442434588237
04:a1:51:16:61:2a,-45,2412,5.0,1442434588237
06:a1:51:16:61:2b,-46,2412,5.0,1442434589445
04:a1:51:16:61:2a,-46,2412,5.0,1442434589446
06:a1:51:16:61:2b,-45,2412,5.0,1442434590647
04:a1:51:16:61:2a,-44,2412,5.0,1442434590647
06:a1:51:16:61:2b,-45,2412,5.0,1442434591898
04:a1:51:16:61:2a,-45,2412,5.0,1442434591902
06:a1:51:16:61:2b,-46,2412,5.0,1442434593137
04:a1:51:16:61:2a,-46,2412,5.0,1442434593138
06:a1:51:16:61:2b,-46,2412,5.0,1442434594356
04:a1:51:16:61:2a,-46,2412,5.0,1442434594357
06:a1:51:16:61:2b,-46,2412,5.0,1442434595612
04:a1:51:16:61:2a,-45,2412,5.0,1442434595615
06:a1:51:16:61:2b,-45,2412,5.0,1442434596739
04:a1:51:16:61:2a,-46,2412,5.0,1442434596740
06:a1:51:16:61:2b,-46,2412,5.0,1442434597864
04:a1:51:16:61:2a,-46,2412,5.0,1442434597867
06:a1:51:16:61:2b,-46,2412,5.0,1442434598915
04:a1:51:16:61:2a,-46,2412,5.0,1442434598917
06:a1:51:16:61:2b,-45,2412,5.0,1442434599543
04:a1:51:16:61:2a,-45,2412,5.0,1442434599543
06:a1:51:16:61:2b,-46,2412,5.0,1442434600690
04:a1:51:16:61:2a,-46,2412,5.0,1442434600691
06:a1:51:16:61:2b,-46,2412,5.0,1442434601966
04:a1:51:16:61:2a,-46,2412,5.0,1442434601966
06:a1:51:16:61:2b,-46,2412,5.0,1442434603182
04:a1:51:16:61:2a,-45,2412,5.0,1442434603185
06:a1:51:16:61:2b,-46,2412,5.0,1442434604395
04:a1:51:16:61:2a,-47,2412,5.0,1442434604395
06:a1:51:16:61:2b,-46,2412,5.0,1442434605681
04:a1:51:16:61:2a,-46,2412,5.0,1442434605683
06:a1:51:16:61:2b,-45,2412,5.0,1442434606828
04:a1:51:16:61:2a,-45,2412,5.0,1442434606829
06:a1:51:16:61:2b,-45,2412,5.0,1442434608045
04:a1:51:16:61:2a,-46,2412,5.0,1442434608046
06:a1:51:16:61:2b,-46,2412,5.0,1442434609390
04:a1:51:16:61:2a,-46,2412,5.0,1442434609395
06:a1:51:16:61:2b,-45,2412,5.0,1442434610595
04:a1:51:16:61:2a,-46,2412,5.0,1442434610596
06:a1:51:16:61:2b,-46,2412,5.0,1442434611818
04:a1:51:16:61:2a,-46,2412,5.0,1442434611818
06:a1:51:16:61:2b,-47,2412,5.0,1442434613028
04:a1:51:16:61:2a,-46,2412,5.0,1442434613028
06:a1:51:16:61:2b,-45,2412,5.0,1442434614140
04:a1:51:16:61:2a,-45,2412,5.0,1442434614141
06:a1:51:16:61:2b,-46,2412,5.0,1442434615266
04:a1:51:16:61:2a,-46,2412,5.0,1442434615269
06:a1:51:16:61:2b,-47,2412,5.0,1442434617527
04:a1:51:16:61:2a,-46,2412,5.0,1442434617528
06:a1:51:16:61:2b,-46,2412,5.0,1442434618679
04:a1:51:16:61:2a,-46,2412,5.0,1442434618680
06:a1:51:16:61:2b,-46,2412,5.0,1442434619736
04:a1:51:16:61:2a,-47,2412,5.0,1442434619737
06:a1:51:16:61:2b,-46,2412,5.0,1442434621061
04:a1:51:16:61:2a,-46,2412,5.0,1442434621062
06:a1:51:16:61:2b,-46,2412,5.0,1442434622324
04:a1:51:16:61:2a,-46,2412,5.0,1442434622325
06:a1:51:16:61:2b,-46,2412,5.0,1442434623645
04:a1:51:16:61:2a,-45,2412,5.0,1442434623646
06:a1:51:16:61:2b,-45,2412,5.0,1442434624806
04:a1:51:16:61:2a,-45,2412,5.0,1442434624808
06:a1:51:16:61:2b,-46,2412,5.0,1442434626056
04:a1:51:16:61:2a,-46,2412,5.0,1442434626057
06:a1:51:16:61:2b,-46,2412,5.0,1442434627208
04:a1:51:16:61:2a,-46,2412,5.0,1442434627219
06:a1:51:16:61:2b,-45,2412,5.0,1442434628308
04:a1:51:16:61:2a,-46,2412,5.0,1442434628308
06:a1:51:16:61:2b,-46,2412,5.0,1442434629410
04:a1:51:16:61:2a,-45,2412,5.0,1442434629411
06:a1:51:16:61:2b,-46,2412,5.0,1442434630567
04:a1:51:16:61:2a,-46,2412,5.0,1442434630568
06:a1:51:16:61:2b,-46,2412,5.0,1442434631673
04:a1:51:16:61:2a,-45,2412,5.0,1442434631675
06:a1:51:16:61:2b,-47,2412,5.0,1442434632821
04:a1:51:16:61:2a,-47,2412,5.0,1442434632822
06:a1:51:16:61:2b,-45,2412,5.0,1442434634067
04:a1:51:16:61:2a,-45,2412,5.0,1442434634067
06:a1:51:16:61:2b,-46,2412,5.0,1442434635310
04:a1:51:16:61:2a,-46,2412,5.0,1442434635310
06:a1:51:16:61:2b,-46,2412,5.0,1442434636576
04:a1:51:16:61:2a,-46,2412,5.0,1442434636576
06:a1:51:16:61:2b,-45,2412,5.0,1442434637887
04:a1:51:16:61:2a,-45,2412,5.0,1442434637891
06:a1:51:16:61:2b,-46,2412,5.0,1442434639054
04:a1:51:16:61:2a,-46,2412,5.0,1442434639055
06:a1:51:16:61:2b,-45,2412,5.0,1442434640469
04:a1:51:16:61:2a,-46,2412,5.0,1442434640469
06:a1:51:16:61:2b,-45,2412,5.0,1442434641581
04:a1:51:16:61:2a,-45,2412,5.0,1442434641581
06:a1:51:16:61:2b,-46,2412,5.0,1442434642666
04:a1:51:16:61:2a,-46,2412,5.0,1442434642676
06:a1:51:16:61:2b,-46,2412,5.0,1442434643787
04:a1:51:16:61:2a,-46,2412,5.0,1442434643800
06:a1:51:16:61:2b,-47,2412,5.0,1442434645135
04:a1:51:16:61:2a,-46,2412,5.0,1442434645135
06:a1:51:16:61:2b,-45,2412,5.0,1442434646448
04:a1:51:16:61:2a,-46,2412,5.0,1442434646449
06:a1:51:16:61:2b,-45,2412,5.0,1442434647726
04:a1:51:16:61:2a,-46,2412,5.0,1442434647727
06:a1:51:16:61:2b,-46,2412,5.0,1442434648938
04:a1:51:16:61:2a,-46,2412,5.0,1442434648939
06:a1:51:16:61:2b,-45,2412,5.0,1442434650106
04:a1:51:16:61:2a,-45,2412,5.0,1442434650107
06:a1:51:16:61:2b,-46,2412,5.0,1442434651186
04:a1:51:16:61:2a,-46,2412,5.0,1442434651186
06:a1:51:16:61:2b,-47,2412,5.0,1442434652274
04:a1:51:16:61:2a,-46,2412,5.0,1442434652274
06:a1:51:16:61:2b,-47,2412,5.0,1442434653482
04:a1:51:16:61:2a,-46,2412,5.0,1442434653483
06:a1:51:16:61:2b,-46,2412,5.0,1442434654734
04:a1:51:16:61:2a,-46,2412,5.0,1442434654743
06:a1:51:16:61:2b,-45,2412,5.0,1442434655953
04:a1:51:16:61:2a,-46,2412,5.0,1442434655954
06:a1:51:16:61:2b,-46,2412,5.0,1442434657176
04:a1:51:16:61:2a,-46,2412,5.0,1442434657178
06:a1:51:16:61:2b,-46,2412,5.0,1442434658368
04:a1:51:16:61:2a,-46,2412,5.0,1442434658376
06:a1:51:16:61:2b,-45,2412,5.0,1442434659666
04:a1:51:16:61:2a,-45,2412,5.0,1442434659666
06:a1:51:16:61:2b,-46,2412,5.0,1442434660199
04:a1:51:16:61:2a,-46,2412,5.0,1442434660204
06:a1:51:16:61:2b,-46,2412,5.0,1442434661342
04:a1:51:16:61:2a,-46,2412,5.0,1442434661342
04:a1:51:16:61:2a,-45,2412,5.0,1442434662462
06:a1:51:16:61:2b,-46,2412,5.0,1442434663584
04:a1:51:16:61:2a,-46,2412,5.0,1442434663586
06:a1:51:16:61:2b,-47,2412,5.0,1442434664729
04:a1:51:16:61:2a,-46,2412,5.0,1442434664729
06:a1:51:16:61:2b,-45,2412,5.0,1442434665841
04:a1:51:16:61:2a,-45,2412,5.0,1442434665849
06:a1:51:16:61:2b,-45,2412,5.0,1442434666993
04:a1:51:16:61:2a,-46,2412,5.0,1442434666995
06:a1:51:16:61:2b,-46,2412,5.0,1442434668203
04:a1:51:16:61:2a,-46,2412,5.0,1442434668203
06:a1:51:16:61:2b,-46,2412,5.0,1442434669270
04:a1:51:16:61:2a,-46,2412,5.0,1442434669271
06:a1:51:16:61:2b,-45,2412,5.0,1442434670371
04:a1:51:16:61:2a,-46,2412,5.0,1442434670371
06:a1:51:16:61:2b,-47,2412,5.0,1442434671479
04:a1:51:16:61:2a,-47,2412,5.0,1442434671481
06:a1:51:16:61:2b,-46,2412,5.0,1442434672534
04:a1:51:16:61:2a,-45,2412,5.0,1442434672535
06:a1:51:16:61:2b,-46,2412,5.0,1442434673606
04:a1:51:16:61:2a,-46,2412,5.0,1442434673606
06:a1:51:16:61:2b,-46,2412,5.0,1442434674721
04:a1:51:16:61:2a,-47,2412,5.0,1442434674725
06:a1:51:16:61:2b,-47,2412,5.0,1442434675841
04:a1:51:16:61:2a,-47,2412,5.0,1442434675841
06:a1:51:16:61:2b,-46,2412,5.0,1442434677061
04:a1:51:16:61:2a,-46,2412,5.0,1442434677064
06:a1:51:16:61:2b,-45,2412,5.0,1442434678268
04:a1:51:16:61:2a,-46,2412,5.0,1442434678268
06:a1:51:16:61:2b,-46,2412,5.0,1442434679486
04:a1:51:16:61:2a,-46,2412,5.0,1442434679487
06:a1:51:16:61:2b,-45,2412,5.0,1442434681220
04:a1:51:16:61:2a,-46,2412,5.0,1442434681223
06:a1:51:16:61:2b,-46,2412,5.0,1442434682427
04:a1:51:16:61:2a,-46,2412,5.0,1442434682434
06:a1:51:16:61:2b,-46,2412,5.0,1442434683530
04:a1:51:16:61:2a,-46,2412,5.0,1442434683530
06:a1:51:16:61:2b,-46,2412,5.0,1442434684732
04:a1:51:16:61:2a,-46,2412,5.0,1442434684734
06:a1:51:16:61:2b,-46,2412,5.0,1442434685971
04:a1:51:16:61:2a,-45,2412,5.0,1442434685971
06:a1:51:16:61:2b,-46,2412,5.0,1442434687213
04:a1:51:16:61:2a,-46,2412,5.0,1442434687215
06:a1:51:16:61:2b,-46,2412,5.0,1442434688440
04:a1:51:16:61:2a,-46,2412,5.0,1442434688451
06:a1:51:16:61:2b,-46,2412,5.0,1442434689647
04:a1:51:16:61:2a,-45,2412,5.0,1442434689647
06:a1:51:16:61:2b,-45,2412,5.0,1442434690952
04:a1:51:16:61:2a,-46,2412,5.0,1442434690952
06:a1:51:16:61:2b,-46,2412,5.0,1442434692100
04:a1:51:16:61:2a,-46,2412,5.0,1442434692102
06:a1:51:16:61:2b,-46,2412,5.0,1442434693183
04:a1:51:16:61:2a,-45,2412,5.0,1442434693185
06:a1:51:16:61:2b,-45,2412,5.0,1442434694408
04:a1:51:16:61:2a,-44,2412,5.0,1442434694413
06:a1:51:16:61:2b,-49,2412,5.0,1442434695498
04:a1:51:16:61:2a,-49,2412,5.0,1442434695499
06:a1:51:16:61:2b,-46,2412,5.0,1442434696712
04:a1:51:16:61:2a,-45,2412,5.0,1442434696713
06:a1:51:16:61:2b,-47,2412,5.0,1442434697924
04:a1:51:16:61:2a,-47,2412,5.0,1442434697924
06:a1:51:16:61:2b,-46,2412,5.0,1442434699168
04:a1:51:16:61:2a,-46,2412,5.0,1442434699169
06:a1:51:16:61:2b,-47,2412,5.0,1442434700391
04:a1:51:16:61:2a,-47,2412,5.0,1442434700404
