06:a1:51:16:61:24,-46,5180,2.0,1442434393098
04:a1:51:16:61:27,-46,5180,2.0,1442434393098
06:a1:51:16:61:24,-46,5180,2.0,1442434394239
04:a1:51:16:61:27,-46,5180,2.0,1442434394240
06:a1:51:16:61:24,-46,5180,2.0,1442434395431
04:a1:51:16:61:27,-46,5180,2.0,1442434395431
06:a1:51:16:61:24,-46,5180,2.0,1442434396623
04:a1:51:16:61:27,-46,5180,2.0,1442434396623
06:a1:51:16:61:24,-45,5180,2.0,1442434397888
04:a1:51:16:61:27,-45,5180,2.0,1442434397889
06:a1:51:16:61:24,-46,5180,2.0,1442434399101
04:a1:51:16:61:27,-46,5180,2.0,1442434399102
06:a1:51:16:61:24,-47,5180,2.0,1442434400283
04:a1:51:16:61:27,-45,5180,2.0,1442434400283
06:a1:51:16:61:24,-47,5180,2.0,1442434401508
04:a1:51:16:61:27,-46,5180,2.0,1442434401508
06:a1:51:16:61:24,-47,5180,2.0,1442434402723
04:a1:51:16:61:27,-47,5180,2.0,1442434402724
06:a1:51:16:61:24,-45,5180,2.0,1442434404028
04:a1:51:16:61:27,-45,5180,2.0,1442434404028
06:a1:51:16:61:24,-44,5180,2.0,1442434405325
04:a1:51:16:61:27,-44,5180,2.0,1442434405326
06:a1:51:16:61:24,-44,5180,2.0,1442434406579
04:a1:51:16:61:27,-44,5180,2.0,1442434406579
06:a1:51:16:61:24,-47,5180,2.0,1442434407713
04:a1:51:16:61:27,-47,5180,2.0,1442434407714
06:a1:51:16:61:24,-46,5180,2.0,1442434408928
04:a1:51:16:61:27,-46,5180,2.0,1442434408929
06:a1:51:16:61:24,-44,5180,2.0,1442434410061
04:a1:51:16:61:27,-44,5180,2.0,1442434410061
06:a1:51:16:61:24,-44,5180,2.0,1442434411049
04:a1:51:16:61:27,-44,5180,2.0,1442434411050
06:a1:51:16:61:24,-44,5180,2.0,1442434412332
04:a1:51:16:61:27,-44,5180,2.0,1442434412332
06:a1:51:16:61:24,-46,5180,2.0,1442434413428
04:a1:51:16:61:27,-46,5180,2.0,1442434413428
06:a1:51:16:61:24,-46,5180,2.0,1442434414531
